Date,Price,Open,High,Low,Vol
2020-09-22,41.72,41.79,42.2,41.21,210740.0
2020-09-23,41.77,41.67,42.62,41.21,183880.0
2020-09-24,41.94,41.36,42.02,41.27,162930.0
2020-09-25,41.92,41.85,42.33,41.52,129400.0
2020-09-28,42.43,41.87,42.62,41.48,91820.0
2020-09-29,41.03,42.47,42.52,40.43,91600.0
2020-09-30,40.95,40.66,40.98,40.3,19380.0
2020-10-01,40.93,42.17,42.56,39.92,338720.0
2020-10-02,39.27,40.65,40.77,38.79,337410.0
2020-10-05,41.29,39.19,41.78,39.14,273760.0
2020-10-06,42.65,41.41,42.84,41.22,291680.0
2020-10-07,41.99,41.85,42.42,41.36,241200.0
2020-10-08,43.34,42.15,43.47,41.86,266260.0
2020-10-09,42.85,43.36,43.57,42.61,254620.0
2020-10-12,41.72,42.6,42.71,41.36,238870.0
2020-10-13,42.45,41.81,42.68,41.66,227850.0
2020-10-14,43.32,42.43,43.45,42.13,279120.0
2020-10-15,43.16,43.45,43.48,41.56,295280.0
2020-10-16,42.93,43.1,43.21,42.27,197160.0
2020-10-19,42.62,42.69,43.23,42.36,209060.0
2020-10-20,43.16,42.45,43.3,42.19,252050.0
2020-10-21,41.73,42.91,43.04,41.45,268880.0
2020-10-22,42.46,41.59,42.79,41.46,257200.0
2020-10-23,41.77,42.4,42.8,41.5,205210.0
2020-10-26,40.46,41.53,41.63,40.22,210530.0
2020-10-27,41.2,40.5,41.47,40.4,207540.0
2020-10-28,39.12,40.61,40.7,38.75,163830.0
2020-10-29,37.65,39.16,39.45,36.64,112490.0
2020-10-30,37.46,37.5,38.1,36.8,20190.0
2020-11-02,38.97,37.37,39.36,35.74,326070.0
2020-11-03,39.71,39.26,40.45,38.65,278630.0
2020-11-04,41.23,40.13,41.33,39.42,250870.0
2020-11-05,40.93,40.96,41.53,40.33,219200.0
2020-11-06,39.45,40.63,40.69,39.34,255440.0
2020-11-09,42.4,39.65,43.48,39.46,393050.0
2020-11-10,43.61,41.75,44.11,41.71,315250.0
2020-11-11,43.8,43.77,45.3,43.6,346770.0
2020-11-12,43.53,43.73,44.5,43.26,266040.0
2020-11-13,42.78,43.2,43.34,42.63,216740.0
2020-11-16,43.82,42.71,44.67,42.71,268430.0
2020-11-17,43.75,43.89,44.25,43.08,226350.0
2020-11-18,44.34,43.75,44.89,43.48,242880.0
2020-11-19,44.2,43.96,44.57,43.79,210300.0
2020-11-20,44.96,44.15,45.24,44.05,264010.0
2020-11-23,46.06,45.08,46.12,44.89,267250.0
2020-11-24,47.86,45.9,48.03,45.89,263240.0
2020-11-25,48.61,47.8,49.06,47.72,231030.0
2020-11-26,47.8,48.76,49.09,47.53,88760.0
2020-11-27,48.18,47.81,48.44,47.34,87750.0
2020-11-30,47.59,47.91,47.99,46.85,20680.0
2020-12-01,47.42,47.79,48.3,46.88,258690.0
2020-12-02,48.25,47.05,48.76,46.82,285740.0
2020-12-03,48.71,48.0,48.94,47.67,274730.0
2020-12-04,49.25,48.96,49.92,48.84,253640.0
2020-12-07,48.79,49.23,49.43,48.4,207510.0
2020-12-08,48.84,48.58,49.0,48.09,225240.0
2020-12-09,48.86,48.84,49.55,48.4,267790.0
2020-12-10,50.25,49.0,51.06,48.86,288730.0
2020-12-11,49.97,50.45,50.74,49.74,231870.0
2020-12-14,50.29,50.05,50.8,49.13,236960.0
2020-12-15,50.76,50.3,50.89,49.78,190550.0
2020-12-16,51.08,50.64,51.2,50.34,222740.0
2020-12-17,51.5,51.12,51.9,51.08,233880.0
2020-12-18,52.26,51.43,52.48,51.13,246120.0
2020-12-21,50.91,52.22,52.32,49.2,288740.0
2020-12-22,50.08,50.65,50.86,49.56,194100.0
2020-12-23,51.2,49.7,51.59,49.2,182630.0
2020-12-24,51.29,51.11,51.77,50.62,96690.0
2020-12-28,50.86,51.25,52.02,50.53,81060.0
2020-12-29,51.09,51.02,51.63,50.86,91330.0
2020-12-30,51.34,51.32,51.56,51.04,17630.0
2020-12-31,51.8,51.49,51.84,50.9,133220.0
2021-01-04,51.09,51.5,53.33,50.56,382900.0
2021-01-05,53.6,50.95,53.9,50.7,455350.0
2021-01-06,54.3,53.52,54.73,53.02,414410.0
2021-01-07,54.38,54.13,54.9,53.94,267190.0
2021-01-08,55.99,54.56,56.36,54.34,336650.0
2021-01-11,55.66,56.24,56.39,54.99,295070.0
2021-01-12,56.58,55.66,56.79,55.51,288140.0
2021-01-13,56.06,56.83,57.42,55.77,324300.0
2021-01-14,56.42,55.93,56.57,55.24,331290.0
2021-01-15,55.1,56.41,56.5,54.64,298410.0
2021-01-18,54.75,54.75,55.21,54.49,142870.0
2021-01-19,55.9,55.01,56.08,54.89,261100.00000000003
2021-01-20,56.08,56.07,56.64,55.66,310890.0
2021-01-21,56.1,55.82,56.24,55.49,254590.0
2021-01-22,55.41,56.0,56.03,54.48,269370.0
2021-01-25,55.88,55.26,56.02,55.07,198270.0
2021-01-26,55.91,55.93,56.34,55.39,163200.0
2021-01-27,55.81,56.05,56.49,55.2,132410.0
2021-01-28,55.53,55.41,56.59,55.31,122480.0
2021-01-29,55.88,55.52,56.37,55.31,19940.0
2021-02-01,56.35,54.91,56.53,54.6,288250.0
2021-02-02,57.46,56.35,58.05,56.33,337680.0
2021-02-03,58.46,57.85,58.94,57.5,276860.0
2021-02-04,58.84,58.59,59.12,58.04,244070.0
2021-02-05,59.34,59.17,59.79,59.08,229420.0
2021-02-08,60.56,59.43,60.72,59.43,269310.0
2021-02-09,61.09,60.8,61.34,60.05,319500.0
2021-02-10,61.47,61.21,61.69,60.87,287710.0
2021-02-11,61.14,61.01,61.5,60.72,209690.0
2021-02-12,62.43,60.82,62.83,60.35,307720.0
2021-02-15,63.3,62.83,63.76,62.82,220380.0
2021-02-16,63.35,63.47,63.7,62.69,284670.0
2021-02-17,64.34,63.15,64.96,62.73,391260.0
2021-02-18,63.93,65.02,65.52,63.22,420560.0
2021-02-19,62.91,63.3,63.94,62.09,305830.0
2021-02-22,65.24,62.68,65.85,62.55,213750.0
2021-02-23,65.37,65.51,66.79,64.47,231180.0
2021-02-24,67.04,65.06,67.31,64.8,129710.00000000001
2021-02-25,66.88,67.2,67.7,66.48,109650.0
2021-02-26,66.13,66.89,66.9,65.72,16100.000000000002
2021-03-01,63.69,64.85,65.93,63.17,291910.0
2021-03-02,62.7,63.12,64.13,62.38,367120.0
2021-03-03,64.07,62.38,64.7,62.38,341670.0
2021-03-04,66.74,64.1,67.75,63.33,510680.0
2021-03-05,69.36,67.16,69.69,66.67,361760.0
2021-03-08,68.24,69.97,71.38,67.8,352590.0
2021-03-09,67.52,68.13,69.33,67.12,302610.0
2021-03-10,67.9,67.46,68.42,66.5,361940.0
2021-03-11,69.63,68.45,69.84,67.99,289610.0
2021-03-12,69.22,69.59,69.9,69.03,251540.0
2021-03-15,68.88,69.08,70.03,67.82,262600.0
2021-03-16,68.39,68.81,68.94,67.36,248990.0
2021-03-17,68.0,68.39,68.89,66.96,309760.0
2021-03-18,63.28,67.77,68.15,61.45,516080.00000000006
2021-03-19,64.53,62.99,64.95,62.07,446110.0
2021-03-22,64.62,64.53,65.12,63.45,236340.0
2021-03-23,60.79,64.3,64.3,60.27,392600.0
2021-03-24,64.41,60.5,64.57,60.47,255120.0
2021-03-25,61.95,63.99,64.19,60.98,202580.0
2021-03-26,64.57,62.01,64.89,61.85,147740.0
2021-03-29,64.98,64.58,65.46,63.13,91750.0
2021-03-30,64.14,65.2,65.41,63.52,74360.0
2021-03-31,63.54,64.13,64.79,63.53,9700.0
2021-04-01,64.86,63.12,65.17,62.38,480370.0
2021-04-05,62.15,64.57,64.81,61.25,231780.0
2021-04-06,62.74,62.32,64.28,62.08,307870.0
2021-04-07,63.16,62.6,63.55,61.6,321390.0
2021-04-08,63.2,63.02,63.43,62.38,265180.0
2021-04-09,62.95,63.28,63.49,62.57,216240.0
2021-04-12,63.28,63.03,64.31,62.41,257839.99999999997
2021-04-13,63.67,63.24,64.19,63.18,242410.0
2021-04-14,66.58,64.01,66.9,63.88,323040.0
2021-04-15,66.94,66.38,67.03,65.95,240310.0
2021-04-16,66.77,66.86,67.38,66.44,212200.0
2021-04-19,67.05,66.7,67.23,66.17,193810.0
2021-04-20,66.57,67.2,68.08,65.51,328240.0
2021-04-21,65.32,66.22,66.52,64.96,260880.0
2021-04-22,65.4,65.13,65.83,64.58,242470.0
2021-04-23,66.11,65.8,66.3,65.16,187900.0
2021-04-26,65.65,66.1,66.26,64.57,257579.99999999997
2021-04-27,66.42,65.76,66.8,65.66,222920.0
2021-04-28,67.27,66.58,67.85,66.13,148950.0
2021-04-29,68.56,67.18,68.95,67.13,91520.0
2021-04-30,67.25,68.33,68.4,67.06,14840.0
2021-05-03,67.56,66.7,67.82,66.1,148710.0
2021-05-04,68.88,67.75,69.5,67.37,249640.0
2021-05-05,68.96,69.35,69.95,68.35,283730.0
2021-05-06,68.09,68.47,69.37,67.93,273280.0
2021-05-07,68.28,68.26,68.65,67.39,262580.0
2021-05-10,68.32,68.74,69.2,67.41,265600.0
2021-05-11,68.55,68.29,68.75,67.13,321860.0
2021-05-12,69.32,68.78,69.9,68.18,310300.0
2021-05-13,67.05,68.88,69.04,66.48,312000.0
2021-05-14,68.71,67.0,68.89,66.5,286130.0
2021-05-17,69.46,68.92,69.62,68.18,230780.0
2021-05-18,68.71,69.61,70.24,67.28,378020.0
2021-05-19,66.66,68.41,68.46,65.3,386890.0
2021-05-20,65.11,66.63,67.17,64.8,388160.0
2021-05-21,66.44,65.22,66.94,64.57,257640.0
2021-05-24,68.46,66.72,68.64,66.46,227250.0
2021-05-25,68.65,68.47,68.9,67.83,183130.0
2021-05-26,68.87,68.55,69.17,68.02,134620.0
2021-05-27,69.46,68.78,69.51,68.11,86510.0
2021-05-28,69.63,69.69,69.92,69.26,21260.0
2021-05-31,69.32,68.98,69.82,68.75,80180.0
2021-06-01,70.25,69.39,71.34,69.29,302490.0
2021-06-02,71.35,70.55,71.48,70.35,221630.0
2021-06-03,71.31,71.27,71.99,70.66,229790.0
2021-06-04,71.89,71.25,72.17,70.73,222000.0
2021-06-07,71.49,71.82,72.27,71.1,224330.0
2021-06-08,72.22,71.42,72.42,70.71,285230.0
2021-06-09,72.22,72.17,72.87,71.82,266370.0
2021-06-10,72.52,72.03,72.93,70.95,346580.0
2021-06-11,72.69,72.41,73.09,71.88,276480.0
2021-06-14,72.86,72.7,73.64,72.59,200720.0
2021-06-15,73.99,73.03,74.33,72.79,228620.0
2021-06-16,74.39,74.26,74.96,73.86,306090.0
2021-06-17,73.08,73.8,74.5,72.01,336640.0
2021-06-18,73.51,73.0,73.76,72.18,231550.0
2021-06-21,74.9,73.33,74.95,72.98,265470.0
2021-06-22,74.81,74.88,75.3,74.32,294720.0
2021-06-23,75.19,74.75,76.02,74.7,229040.0
2021-06-24,75.56,75.3,75.78,74.51,165050.0
2021-06-25,76.18,75.54,76.21,74.95,172410.0
2021-06-28,74.68,75.99,76.6,74.51,142110.0
2021-06-29,74.76,74.67,75.51,73.9,94940.0
2021-06-30,75.13,75.18,75.6,74.39,15060.0
2021-07-01,75.84,74.69,76.74,74.55,405160.0
2021-07-02,76.17,75.64,76.43,75.21,236220.0
2021-07-05,77.16,76.23,77.26,75.7,157220.0
2021-07-06,74.53,77.06,77.84,74.13,410700.0
2021-07-07,73.43,74.69,75.99,72.6,387430.0
2021-07-08,74.12,73.35,74.4,72.11,314340.0
2021-07-09,75.55,74.39,75.8,73.8,248180.0
2021-07-12,75.16,75.79,75.84,74.23,262300.0
2021-07-13,76.49,75.25,76.6,74.93,275910.0
2021-07-14,74.76,76.28,76.72,73.79,376940.0
2021-07-15,73.47,74.5,74.59,73.19,322330.0
2021-07-16,73.59,73.18,74.09,72.34,292660.0
2021-07-19,68.62,72.86,73.34,67.75,510920.0
2021-07-20,69.35,68.99,69.73,67.44,316480.0
2021-07-21,72.23,68.92,72.38,68.63,306320.0
2021-07-22,73.79,72.24,73.9,71.74,251600.0
2021-07-23,74.1,73.56,74.22,73.32,181660.0
2021-07-26,74.5,74.12,74.84,72.75,210640.0
2021-07-27,74.48,74.67,75.05,74.02,181940.0
2021-07-28,74.74,74.77,75.32,74.42,111620.0
2021-07-29,76.05,74.76,76.15,74.63,78270.0
2021-07-30,76.33,75.81,76.38,75.38,14390.0
2021-08-02,72.89,75.39,75.39,72.31,304870.0
2021-08-03,72.41,73.08,73.55,71.05,303730.0
2021-08-04,70.38,72.33,72.83,70.11,370130.0
2021-08-05,71.29,70.27,71.5,69.75,261050.0
2021-08-06,70.7,71.2,72.43,70.28,298960.0
2021-08-09,69.04,70.26,70.26,67.6,353680.0
2021-08-10,70.63,69.35,71.24,68.94,246130.0
2021-08-11,71.44,70.83,71.72,69.07,324040.0
2021-08-12,71.31,71.57,71.9,70.67,224990.0
2021-08-13,70.59,71.12,71.38,70.0,202420.0
2021-08-16,69.51,70.05,70.45,68.14,294020.0
2021-08-17,69.03,69.77,70.0,68.82,239960.0
2021-08-18,68.23,68.96,70.04,67.23,316980.0
2021-08-19,66.45,67.57,67.64,65.57,345970.0
2021-08-20,65.18,66.54,66.93,64.94,254450.0
2021-08-23,68.75,64.97,68.9,64.6,271560.0
2021-08-24,71.05,68.66,71.27,68.53,301300.0
2021-08-25,72.25,71.0,72.42,70.5,242070.0
2021-08-26,71.07,71.94,72.13,70.66,179570.0
2021-08-27,72.7,71.53,72.76,71.17,92200.0
2021-08-30,73.41,73.25,73.69,72.0,68660.0
2021-08-31,72.99,73.14,73.52,72.62,12590.0
2021-09-01,71.59,71.68,72.38,70.42,282490.0
2021-09-02,73.03,71.31,73.47,70.92,255420.0
2021-09-03,72.61,72.86,73.69,72.4,211420.0
2021-09-06,72.22,72.57,72.78,71.51,127870.0
2021-09-07,71.69,72.29,72.81,71.1,257399.99999999997
2021-09-08,72.6,71.64,72.95,71.55,325360.0
2021-09-09,71.45,72.61,73.2,70.88,377810.0
2021-09-10,72.92,71.37,73.15,70.94,250510.0
2021-09-13,73.51,72.88,73.92,72.69,244730.0
2021-09-14,73.6,73.62,74.28,73.08,278580.0
2021-09-15,75.46,73.92,76.13,73.78,289450.0
2021-09-16,75.67,75.46,75.87,74.48,236510.0
2021-09-17,75.34,75.68,75.78,74.58,254860.0
2021-09-20,73.92,75.33,75.4,73.52,313750.0
2021-09-21,74.36,74.33,75.18,73.26,258709.99999999997
2021-09-22,76.19,74.56,76.26,74.49,255750.0
2021-09-23,77.25,75.9,77.35,75.6,226590.0
2021-09-24,78.09,77.26,78.24,76.85,163230.0
2021-09-27,79.53,78.25,79.9,78.21,231130.0
2021-09-28,79.09,79.4,80.75,78.1,132330.0
2021-09-29,78.64,78.25,79.4,77.5,97970.0
2021-09-30,78.52,78.46,79.11,77.6,20510.0
2021-10-01,79.28,78.49,79.41,77.55,282370.0
2021-10-04,81.26,79.49,82.0,78.75,362370.0
2021-10-05,82.56,81.27,83.13,81.19,340270.0
2021-10-06,81.08,82.57,83.47,80.6,401360.0
2021-10-07,81.95,80.98,82.5,79.08,393100.0
2021-10-08,82.39,82.38,83.43,81.96,360970.0
2021-10-11,83.65,82.65,84.6,82.54,330440.0
2021-10-12,83.42,83.49,84.23,82.72,331410.0
2021-10-13,83.18,83.1,83.69,82.2,333680.0
2021-10-14,84.0,83.45,84.5,83.18,316640.0
2021-10-15,84.86,84.3,85.1,84.16,276470.0
2021-10-18,84.33,84.95,86.04,83.95,340960.0
2021-10-19,85.08,84.21,85.4,83.7,371790.0
2021-10-20,85.82,85.19,85.89,83.61,378690.0
2021-10-21,84.61,85.9,86.1,83.36,373650.0
2021-10-22,85.53,84.52,85.93,83.82,298350.0
2021-10-25,85.99,85.65,86.7,85.43,294550.0
2021-10-26,86.4,86.03,86.5,85.27,222560.0
2021-10-27,84.58,86.07,86.28,84.05,149750.0
2021-10-28,84.32,84.21,84.59,82.32,118140.0
2021-10-29,84.38,84.33,84.83,83.79,22770.0
2021-11-01,84.71,83.63,85.12,83.03,302900.0
2021-11-02,84.72,84.45,85.23,83.76,317070.0
2021-11-03,81.99,84.07,84.2,81.1,380110.0
2021-11-04,80.54,81.58,84.49,80.2,472430.0
2021-11-05,82.74,81.25,83.16,80.26,379690.0
2021-11-08,83.43,82.58,84.0,82.53,269600.0
2021-11-09,84.78,83.47,85.3,83.16,346570.0
2021-11-10,82.64,84.99,85.5,82.08,366310.0
2021-11-11,82.87,82.85,83.44,81.66,336140.0
2021-11-12,82.17,82.83,82.87,81.26,289300.0
2021-11-15,82.05,81.92,82.49,80.67,273720.0
2021-11-16,82.43,82.0,83.14,81.52,340720.0
2021-11-17,80.28,82.05,82.22,79.78,406750.0
2021-11-18,81.24,80.1,81.41,79.28,306850.0
2021-11-19,78.89,81.0,82.24,78.05,479930.0
2021-11-22,79.7,78.58,80.07,77.58,350900.0
2021-11-23,82.31,79.51,82.6,78.55,366600.0
2021-11-24,82.25,81.88,83.0,81.74,231070.0
2021-11-25,82.22,82.24,82.58,81.7,80450.0
2021-11-26,72.72,81.65,81.66,72.14,170780.0
2021-11-29,73.44,73.88,77.02,72.41,126350.0
2021-11-30,70.57,74.42,74.56,70.22,24820.0
2021-12-01,68.87,69.8,72.87,68.14,420400.0
2021-12-02,69.67,69.72,70.7,65.72,526600.0
2021-12-03,69.88,70.22,72.62,69.24,331820.0
2021-12-06,73.08,70.24,73.8,70.24,255400.0
2021-12-07,75.44,73.6,76.27,73.2,312280.0
2021-12-08,75.82,75.44,76.37,74.38,322080.0
2021-12-09,74.42,75.94,76.7,73.84,283390.0
2021-12-10,75.15,73.99,75.71,73.8,221360.0
2021-12-13,74.39,75.37,76.39,74.2,265510.0
2021-12-14,73.7,74.42,75.16,72.57,277860.0
2021-12-15,73.88,73.25,74.58,72.5,233190.0
2021-12-16,75.02,74.47,75.61,74.0,223640.0
2021-12-17,73.52,74.5,74.98,72.65,231410.0
2021-12-20,71.52,72.82,72.87,69.28,333760.0
2021-12-21,73.98,71.88,74.27,71.24,214070.0
2021-12-22,75.29,74.05,75.67,73.62,166710.0
2021-12-23,76.85,75.47,77.0,74.78,161240.0
2021-12-24,76.14,76.72,76.79,75.75,30540.0
2021-12-27,78.6,76.32,79.08,75.75,85390.0
2021-12-28,78.94,78.67,79.85,78.48,50410.0
2021-12-29,79.23,79.28,80.17,78.13,69630.0
2021-12-30,79.32,79.19,79.66,78.5,10900.0
2021-12-31,77.78,78.81,79.68,77.55,148960.0
2022-01-03,78.98,78.11,79.28,77.04,201030.0
2022-01-04,80.0,78.91,80.55,78.62,291680.0
2022-01-05,80.8,80.07,81.5,79.51,331740.0
2022-01-06,81.99,80.22,82.83,79.61,353160.0
2022-01-07,81.75,82.0,83.0,81.42,286110.0
2022-01-10,80.87,81.76,82.3,80.5,300650.0
2022-01-11,83.72,81.08,83.98,80.89,324940.0
2022-01-12,84.67,83.78,85.21,83.52,301390.0
2022-01-13,84.47,84.87,85.1,83.79,265200.0
2022-01-14,86.06,84.12,86.5,83.99,304720.0
2022-01-17,86.48,86.15,86.71,85.54,139820.0
2022-01-18,87.51,86.47,88.66,86.44,356880.0
2022-01-19,88.44,88.65,89.17,87.61,350940.0
2022-01-20,88.38,87.89,89.5,87.05,279520.0
2022-01-21,87.89,86.75,88.23,85.71,288210.0
2022-01-24,86.27,87.93,88.9,85.04,309890.0
2022-01-25,88.2,86.76,88.37,86.2,256209.99999999997
2022-01-26,89.96,87.95,90.47,87.79,260110.0
2022-01-27,89.34,89.7,91.04,89.0,131700.0
2022-01-28,90.03,89.98,91.7,89.41,102010.0
2022-01-31,91.21,90.8,91.48,90.61,11010.0
2022-02-01,89.16,89.62,89.96,87.72,271770.0
2022-02-02,89.47,89.48,90.52,88.28,319430.0
2022-02-03,91.11,89.07,91.3,88.02,301790.0
2022-02-04,93.27,91.3,93.7,91.2,322130.0
2022-02-07,92.69,92.75,94.0,92.13,317290.0
2022-02-08,90.78,92.63,92.93,89.93,368550.0
2022-02-09,91.55,91.08,92.09,90.05,294000.0
2022-02-10,91.41,91.75,93.1,90.88,369010.0
2022-02-11,94.44,91.17,95.66,90.51,452110.0
2022-02-14,96.48,95.2,96.78,93.44,373090.0
2022-02-15,93.28,95.81,96.26,92.06,378250.0
2022-02-16,94.81,93.49,96.07,91.11,393790.0
2022-02-17,92.97,92.2,94.5,92.14,347790.0
2022-02-18,93.54,92.73,94.15,90.12,348350.0
2022-02-21,95.39,94.29,97.4,92.57,217040.0
2022-02-22,96.84,96.55,99.5,95.8,316380.0
2022-02-23,96.84,96.65,98.71,95.81,238630.0
2022-02-24,99.08,98.08,105.79,97.56,167790.0
2022-02-25,97.93,100.69,101.99,96.0,68980.0
2022-02-28,100.99,101.98,105.07,99.64,22960.0
2022-03-01,104.97,98.43,107.67,98.3,492510.0
2022-03-02,112.93,107.34,115.11,106.83,490570.0
2022-03-03,110.46,115.27,119.84,109.4,452520.0
2022-03-04,118.11,114.23,118.98,109.62,334410.0
2022-03-07,123.21,122.79,139.13,119.04,419930.0
2022-03-08,127.98,124.56,133.15,121.31,469990.0
2022-03-09,111.14,130.28,131.64,105.6,521580.00000000006
2022-03-10,109.33,112.65,118.36,109.0,352340.0
2022-03-11,112.67,110.26,113.91,107.13,287390.0
2022-03-14,106.9,113.15,113.15,103.49,265910.0
2022-03-15,99.91,105.34,105.71,97.44,318120.0
2022-03-16,98.02,99.14,103.7,96.93,246820.0
2022-03-17,106.64,98.61,107.5,97.75,200950.0
2022-03-18,107.93,106.8,109.59,105.78,168910.0
2022-03-21,115.62,107.5,116.8,107.06,196490.0
2022-03-22,115.48,117.04,119.48,112.64,204660.0
2022-03-23,121.6,114.7,122.34,114.45,224530.0
2022-03-24,119.03,121.56,123.74,116.93,177660.0
2022-03-25,120.65,118.88,120.92,115.16,133460.0
2022-03-28,112.48,119.9,119.9,109.06,150820.0
2022-03-29,110.23,110.1,114.83,104.84,93680.0
2022-03-30,113.45,112.0,114.8,110.74,72330.0
2022-03-31,107.91,112.81,112.94,106.5,8680.0
2022-04-01,104.39,105.25,106.24,102.35,238620.0
2022-04-04,107.53,104.08,108.68,102.89,218680.0
2022-04-05,106.64,108.51,109.9,104.53,203060.0
2022-04-06,101.07,105.7,108.67,100.54,286520.0
2022-04-07,100.58,101.78,103.59,98.41,296030.0
2022-04-08,102.78,101.42,103.3,99.65,217640.0
2022-04-11,98.48,103.21,103.3,97.57,238690.0
2022-04-12,104.64,99.35,105.6,98.9,273950.0
2022-04-13,108.78,105.44,109.0,104.06,247260.0
2022-04-14,111.7,108.29,112.39,106.63,210180.0
2022-04-18,113.16,112.32,114.84,110.71,132150.0
2022-04-19,107.25,112.85,114.21,106.74,239910.0
2022-04-20,106.8,108.1,109.0,104.65,243670.0
2022-04-21,108.33,107.07,109.8,106.76,185380.0
2022-04-22,106.65,108.26,108.76,105.54,125870.0
2022-04-25,102.32,105.49,105.85,99.48,156350.0
2022-04-26,104.99,102.53,106.2,101.08,138200.0
2022-04-27,105.32,105.45,106.33,103.27,67060.0
2022-04-28,107.59,104.96,108.0,103.29,73320.0
2022-04-29,109.34,107.55,110.3,107.0,12020.0
2022-05-02,107.58,106.3,108.46,103.1,151340.0
2022-05-03,104.97,107.61,108.32,104.62,184200.0
2022-05-04,110.14,105.91,111.0,105.46,241680.0
2022-05-05,110.9,110.55,114.0,109.2,279880.0
2022-05-06,112.39,111.27,113.5,109.87,249830.0
2022-05-09,105.94,112.94,113.2,105.0,302170.0
2022-05-10,102.46,105.5,106.96,101.54,327990.0
2022-05-11,107.51,101.51,108.29,101.3,287530.0
2022-05-12,107.45,107.67,108.71,104.69,264260.0
2022-05-13,111.55,108.25,111.69,107.79,220320.0
2022-05-16,114.24,111.67,114.79,108.84,218440.0
2022-05-17,111.93,114.42,115.69,111.09,277890.0
2022-05-18,109.11,112.91,114.15,108.35,245040.0
2022-05-19,112.04,108.22,112.31,105.7,272350.0
2022-05-20,112.55,111.45,113.23,110.52,180890.0
2022-05-23,113.42,112.85,114.34,111.86,196510.0
2022-05-24,113.56,112.79,114.63,111.7,191730.0
2022-05-25,114.03,114.12,115.3,113.01,152330.0
2022-05-26,117.4,114.35,118.0,113.85,123580.0
2022-05-27,119.43,117.52,119.72,116.63,81160.0
2022-05-30,121.67,119.28,122.01,118.98,42410.0
2022-05-31,122.84,122.2,125.28,121.6,11560.0
2022-06-01,116.29,116.08,118.57,115.4,242160.0
2022-06-02,117.61,115.02,118.46,112.45,216900.0
2022-06-03,119.72,118.22,121.45,116.02,141660.0
2022-06-06,119.51,121.55,121.95,118.77,204090.0
2022-06-07,120.57,119.94,121.37,118.55,276720.0
2022-06-08,123.58,120.65,124.4,120.45,256290.00000000003
2022-06-09,123.07,123.6,124.34,122.5,218980.0
2022-06-10,122.01,122.89,124.33,119.81,294280.0
2022-06-13,122.27,121.94,123.7,118.93,257110.0
2022-06-14,121.17,121.88,125.19,118.91,291260.0
2022-06-15,118.51,120.79,121.88,117.75,231060.0
2022-06-16,119.81,119.65,120.29,115.56,276680.0
2022-06-17,113.12,119.13,121.25,111.72,319910.0
2022-06-20,114.13,113.88,114.5,111.52,161600.0
2022-06-21,114.65,114.21,116.25,114.02,204030.0
2022-06-22,111.74,114.4,114.45,107.03,293050.0
2022-06-23,110.05,109.58,112.7,108.04,195920.0
2022-06-24,113.12,110.04,114.0,109.24,134180.0
2022-06-27,115.09,112.92,116.08,111.26,118100.0
2022-06-28,117.98,115.74,118.27,115.72,65760.0
2022-06-29,116.26,117.96,120.41,115.2,54340.0
2022-06-30,114.81,116.01,116.67,114.22,7110.0
2022-07-01,111.63,109.49,112.45,108.03,235420.0
2022-07-04,113.5,111.65,114.0,110.4,100590.0
2022-07-05,102.77,113.54,114.75,101.1,428840.0
2022-07-06,100.69,104.88,105.85,98.5,350300.0
2022-07-07,104.65,100.14,106.35,98.5,279660.0
2022-07-08,107.02,104.65,107.47,103.67,238350.0
2022-07-11,107.1,107.0,107.7,103.64,194660.0
2022-07-12,99.49,106.25,106.56,98.9,275620.0
2022-07-13,99.57,98.5,101.21,98.28,247470.0
2022-07-14,99.1,99.43,100.39,94.5,318790.0
2022-07-15,101.16,99.91,102.64,98.17,218090.0
2022-07-18,106.27,100.82,106.48,99.46,213500.0
2022-07-19,107.35,105.74,107.61,103.6,226400.0
2022-07-20,106.92,107.07,107.45,105.08,186700.0
2022-07-21,103.86,106.49,106.78,101.5,228700.0
2022-07-22,103.2,103.86,105.72,101.9,137240.0
2022-07-25,105.15,103.85,105.38,101.64,123670.0
2022-07-26,104.4,104.73,107.34,103.99,110000.0
2022-07-27,106.62,104.75,107.86,103.73,77690.0
2022-07-28,107.14,107.31,109.06,106.0,80840.0
2022-07-29,110.01,108.0,110.67,106.9,9130.0
2022-08-01,100.03,103.92,104.43,99.09,272840.0
2022-08-02,100.54,99.87,102.41,98.49,229680.0
2022-08-03,96.78,99.73,102.41,96.5,293110.0
2022-08-04,94.12,97.1,97.66,93.2,264810.0
2022-08-05,94.92,93.65,96.4,92.78,216200.0
2022-08-08,96.65,94.51,96.82,93.01,201250.0
2022-08-09,96.31,96.36,98.4,94.9,219670.0
2022-08-10,97.4,96.34,97.97,93.63,247740.0
2022-08-11,99.6,97.04,100.17,96.63,219420.0
2022-08-12,98.15,99.33,100.38,96.94,188130.0
2022-08-15,95.1,97.72,98.17,92.78,217570.0
2022-08-16,92.34,94.01,95.95,91.71,217750.0
2022-08-17,93.65,92.67,94.48,91.51,199190.0
2022-08-18,96.59,93.29,97.42,93.05,208550.0
2022-08-19,96.72,96.68,97.88,94.25,178600.0
2022-08-22,95.81,95.36,96.66,92.0,186810.0
2022-08-23,99.17,96.0,99.41,95.81,198990.0
2022-08-24,100.34,99.3,100.89,98.27,233920.0
