Date,Price,Open,High,Low,Vol,Change,Forecasted_Volatility
08/04/2015,49.99,49.7,50.45,49.58,221650.0,0.95,1.1879574808723659
08/03/2015,49.52,51.55,52.01,49.36,306500.0,-5.15,1.1252576832400432
07/31/2015,52.21,53.43,53.47,51.63,212820.0,-2.06,1.49766955188024
07/30/2015,53.31,53.6,54.38,53.02,217290.0,-0.13,1.4515455160668422
07/29/2015,53.38,52.99,54.33,52.51,290430.0,0.15,1.3433529798387003
07/28/2015,53.3,53.08,54.08,52.28,290600.0,-0.32,1.2469585170520743
07/27/2015,53.47,54.45,54.89,52.83,226370.0,-2.11,1.1658538599492114
07/24/2015,54.62,55.39,55.6,54.3,195040.0,-1.18,1.18520645615344
07/23/2015,55.27,56.04,56.53,55.1,207130.0,-1.53,1.142507338185242
07/22/2015,56.13,56.88,56.9,55.92,221460.0,-1.6,1.1326056830649525
07/21/2015,57.04,56.55,57.44,56.33,188880.0,0.69,1.1292628767409314
07/20/2015,56.65,57.12,57.44,56.33,161060.0,-0.79,1.0694090547922037
07/17/2015,57.1,56.93,57.35,56.4,157130.0,-0.71,1.0291634521377275
07/16/2015,57.51,57.31,58.21,56.95,14290.0,0.81,0.9905104351753099
07/15/2015,57.05,58.63,58.81,56.86,79690.0,-2.5,0.9571720683683973
07/14/2015,58.51,57.71,58.82,56.43,143120.0,1.14,1.0841941819573166
07/13/2015,57.85,58.35,58.83,56.84,176810.0,-1.5,1.0522270636531605
07/10/2015,58.73,58.49,59.66,57.86,154370.0,0.2,1.061496413737128
07/09/2015,58.61,57.1,59.27,57.01,277590.0,2.73,1.004661163946963
07/08/2015,57.05,57.25,57.75,55.87,301110.0,0.35,1.121207926059203
07/07/2015,56.85,56.85,57.83,55.1,331590.0,0.55,1.0577118443970206
07/06/2015,56.54,60.0,60.0,56.38,294890.0,-6.27,1.0090569685856456
07/03/2015,60.32,61.73,62.06,60.12,107250.0,-2.82,1.7613201800247993
07/02/2015,62.07,61.92,63.2,61.75,206000.0,0.1,1.760584766568209
07/01/2015,62.01,63.02,63.35,61.84,266620.0,-2.48,1.6130366425406144
06/30/2015,63.59,61.77,63.83,61.71,256880.0,2.55,1.6173046782159317
06/29/2015,62.01,62.85,62.96,61.35,266550.0,-1.98,1.602168383152147
06/26/2015,63.26,63.34,63.62,62.5,212120.0,0.09,1.558403327954671
06/25/2015,63.2,63.5,63.95,62.72,213750.0,-0.46,1.43500958492712
06/24/2015,63.49,64.66,65.05,63.01,256390.0,-1.49,1.3339560954676657
06/23/2015,64.45,63.21,64.89,62.76,266020.0,1.75,1.2970517351082524
06/22/2015,63.34,62.57,63.74,62.1,216390.0,0.51,1.2756397627015683
06/19/2015,63.02,64.2,64.56,62.34,216170.0,-1.93,1.193037672452958
06/18/2015,64.26,63.74,64.96,63.44,217210.0,0.61,1.2146662132351211
06/17/2015,63.87,63.6,65.47,62.6,331880.0,0.27,1.1439444995249002
06/16/2015,63.7,63.8,64.41,63.42,279740.0,1.74,1.0753236359405725
06/15/2015,62.61,63.62,63.96,62.24,26680.0,-1.97,1.0988440618499917
06/12/2015,63.87,64.87,64.95,63.68,101410.0,-1.9,1.1472779890369833
06/11/2015,65.11,65.57,66.06,64.5,113460.0,-0.9,1.1816782279234617
06/10/2015,65.7,65.04,66.36,64.88,210400.0,1.26,1.1372818462348624
06/09/2015,64.88,62.81,65.23,62.72,223360.0,3.49,1.107665846861478
06/08/2015,62.69,63.06,63.38,62.47,205400.0,-0.98,1.3385892520075409
06/05/2015,63.31,62.08,63.43,60.94,248870.0,2.06,1.2641328456872303
06/04/2015,62.03,63.81,64.08,61.78,235210.0,-2.77,1.2843815641142815
06/03/2015,63.8,65.38,65.4,63.5,262660.0,-2.58,1.3857943478615444
06/02/2015,65.49,64.9,65.88,64.58,245910.0,0.94,1.4439047170799801
06/01/2015,64.88,65.59,65.8,64.25,217980.0,-1.04,1.3491381050183329
05/29/2015,65.56,62.89,65.83,62.68,278460.0,4.76,1.2856703988702618
05/28/2015,62.58,62.2,62.95,61.24,238590.0,0.84,1.6622092927519017
05/27/2015,62.06,63.89,64.67,61.96,257060.0,-2.61,1.5386905172704923
05/26/2015,63.72,65.7,65.7,63.29,224130.0,-2.75,1.5462186300012237
05/25/2015,65.52,65.56,66.22,64.72,41140.0,0.23,1.5922360371739215
05/22/2015,65.37,66.59,66.64,65.1,184550.0,-1.76,1.46457621824728
05/21/2015,66.54,64.89,66.88,64.83,250910.0,2.32,1.4374943210218258
05/20/2015,65.03,64.49,65.18,64.1,210400.0,1.58,1.4474787362949544
05/19/2015,64.02,66.19,66.39,63.95,253350.0,-3.4,1.389445202070046
05/18/2015,66.27,66.91,67.88,65.92,198220.0,-0.81,1.5494615603540172
05/15/2015,66.81,66.75,67.0,65.37,206140.0,0.33,1.4435978459725183
05/14/2015,66.59,66.54,67.29,66.25,23190.0,-0.33,1.33508081519627
05/13/2015,66.81,67.32,68.17,66.41,120830.0,-0.07,1.2438826146060749
05/12/2015,66.86,64.77,67.46,64.68,183270.0,3.0,1.1609949297452198
05/11/2015,64.91,65.37,65.75,64.25,202510.0,-0.73,1.3199040999761846
05/08/2015,65.39,65.64,66.12,64.23,248590.0,-0.23,1.2409525550898581
05/07/2015,65.54,67.37,68.49,65.17,292890.0,-3.29,1.1590854283844012
05/06/2015,67.77,67.71,69.63,67.35,296740.0,0.37,1.4017732269788137
05/05/2015,67.52,66.33,68.4,66.14,255640.0,1.61,1.2999557405337863
05/04/2015,66.45,66.4,67.1,65.95,120210.0,-0.02,1.267621846975588
05/01/2015,66.46,66.78,66.93,65.52,189320.0,-0.48,1.1812209934184568
04/30/2015,66.78,65.63,66.93,65.37,223480.0,1.43,1.1132437577385639
04/29/2015,65.84,64.64,66.72,64.13,238440.0,1.86,1.106249802198592
04/28/2015,64.64,64.74,65.49,63.9,196460.0,-0.29,1.138015939752308
04/27/2015,64.83,65.47,65.61,64.4,189770.0,-0.69,1.0714886210549381
04/24/2015,65.28,64.75,65.8,64.48,259490.0,0.66,1.0268477810966574
04/23/2015,64.85,62.88,65.58,62.22,326740.0,3.38,0.9862116986770895
04/22/2015,62.73,61.9,63.33,61.39,230060.0,1.05,1.241521501941107
04/21/2015,62.08,63.52,63.52,61.65,218310.0,-2.16,1.1869557551323109
04/20/2015,63.45,63.85,64.4,62.1,239800.0,0.0,1.224850549615076
04/17/2015,63.45,64.02,64.5,62.95,220120.0,-0.83,1.144234447026166
04/16/2015,63.98,62.9,64.95,62.0,293490.0,6.07,1.0997063923336856
04/15/2015,60.32,58.74,60.45,58.74,21180.0,3.23,1.7511127661861479
04/14/2015,58.43,58.17,59.24,57.76,106800.0,0.86,1.7649366581640313
04/13/2015,57.93,58.02,59.54,57.46,119320.0,0.1,1.6337068331633862
04/10/2015,57.87,56.84,58.12,56.25,137660.0,2.3,1.5013518230764165
04/09/2015,56.57,56.1,58.02,55.97,174810.0,1.84,1.472947081070258
04/08/2015,55.55,58.3,58.72,55.45,250560.0,-6.01,1.4157257506948906
04/07/2015,59.1,57.8,59.27,57.02,236710.0,1.69,1.8962758464874248
04/06/2015,58.12,55.18,58.24,55.08,126800.0,5.77,1.7706561902994564
04/02/2015,54.95,56.72,57.28,54.0,288970.0,-3.77,2.0081867829010362
04/01/2015,57.1,55.18,57.69,54.7,256899.99999999997,3.61,2.006481623941763
03/31/2015,55.11,56.31,56.33,54.72,238490.0,-2.1,1.993915290861687
03/30/2015,56.29,55.96,56.65,55.2,220110.0,-0.21,1.8824482097079982
03/27/2015,56.41,58.97,59.04,55.95,223860.0,-4.7,1.7204780452434218
03/26/2015,59.19,56.35,59.78,56.3,334870.0,4.8,1.9268106919590149
03/25/2015,56.48,55.09,57.17,54.7,256040.00000000003,2.49,2.0384430776169
03/24/2015,55.11,55.83,56.79,54.85,197480.0,-1.45,1.9246301769824505
03/23/2015,55.92,55.24,56.19,54.12,191640.0,1.08,1.7804781482759087
03/20/2015,55.32,54.46,55.67,53.55,186670.0,1.64,1.647046167771183
03/19/2015,54.43,56.18,56.2,53.91,209650.0,-2.65,1.5479659553550555
03/18/2015,55.91,53.28,56.84,52.68,262440.0,4.49,1.5370953276218242
03/17/2015,53.51,54.1,54.38,52.57,240290.0,0.13,1.692753088660055
03/16/2015,53.44,54.41,54.64,52.5,15640.0,-2.25,1.552817062149935
03/13/2015,54.67,57.03,57.4,54.43,84090.0,-4.22,1.501885219768035
03/12/2015,57.08,57.92,58.81,56.51,129729.99999999999,-0.8,1.6813889607530057
03/11/2015,57.54,56.45,57.95,55.92,176060.0,2.04,1.5577588197383052
03/10/2015,56.39,58.37,58.72,56.12,191780.0,-3.66,1.4905294570879615
03/09/2015,58.53,59.62,60.02,58.38,194780.0,-2.01,1.6131825898944734
03/06/2015,59.73,60.75,61.3,59.17,181480.0,-1.24,1.5565504788256528
03/05/2015,60.48,60.6,61.57,60.08,215120.0,-0.12,1.471467427534431
03/04/2015,60.55,60.85,60.94,59.47,260540.00000000003,-0.77,1.3597895388138999
03/03/2015,61.02,60.0,61.81,59.84,281780.0,2.49,1.277397131801967
03/02/2015,59.54,62.5,62.5,59.34,286070.0,-4.86,1.3159807416827196
02/27/2015,62.58,60.75,62.83,60.51,255020.0,4.21,1.7078284327328455
02/26/2015,60.05,61.85,62.63,59.66,261450.0,-2.56,1.8462413538223286
02/25/2015,61.63,58.75,62.2,58.41,279650.0,5.06,1.808874600951538
02/24/2015,58.66,59.09,60.3,58.1,245520.0,-0.41,2.0260653655823426
02/23/2015,58.9,60.3,60.67,58.37,268640.0,-2.19,1.8502718475903182
02/20/2015,60.22,60.2,61.15,59.82,221760.0,0.02,1.760910900315173
02/19/2015,60.21,59.54,60.99,57.8,303860.0,-0.53,1.6128798177433141
02/18/2015,60.53,62.3,62.46,59.25,224100.0,-3.2,1.4902087221855018
02/17/2015,62.53,61.68,63.0,60.27,277970.0,1.84,1.5857591144351393
02/16/2015,61.4,61.49,62.57,60.71,171270.0,-0.2,1.5169604057941497
02/13/2015,61.52,59.27,61.77,59.08,348800.0,7.84,1.4005119648389377
02/12/2015,57.05,55.12,57.5,54.72,16210.0,4.37,2.171777668180292
02/11/2015,54.66,56.81,57.0,53.91,116810.0,-3.14,2.1880743614145644
02/10/2015,56.43,57.79,58.57,56.11,157170.0,-3.27,2.089080741792977
02/09/2015,58.34,57.93,59.61,57.3,213520.0,0.93,2.039134598350391
02/06/2015,57.8,56.74,59.06,56.71,253310.0,2.17,1.866351277379318
02/05/2015,56.57,54.8,57.87,53.07,338820.0,4.45,1.763619684331811
02/04/2015,54.16,57.19,58.06,53.5,359740.0,-6.48,1.8687168711075959
02/03/2015,57.91,55.0,59.0,54.84,414590.0,5.77,2.2360261304699556
02/02/2015,54.75,52.68,55.62,51.41,402070.0,3.32,2.37676389090115
01/30/2015,52.99,49.15,53.08,48.76,335020.0,7.86,2.2522927621264803
01/29/2015,49.13,48.69,49.25,48.37,236630.0,1.36,2.56107153886175
01/28/2015,48.47,49.1,49.72,48.29,275150.0,-2.28,2.339751108329342
01/27/2015,49.6,48.25,49.99,47.67,249570.0,2.99,2.16268701141329
01/26/2015,48.16,48.56,49.29,47.57,241380.0,-1.29,2.044288021343131
01/23/2015,48.79,49.11,49.8,48.55,245340.0,0.56,1.8815799168307865
01/22/2015,48.52,48.6,50.45,48.02,321470.0,-1.04,1.7227505196732251
01/21/2015,49.03,48.29,49.59,48.21,268650.0,2.17,1.5937650689569882
01/20/2015,47.99,48.91,49.48,47.78,259579.99999999997,-1.74,1.5181508018460703
01/19/2015,48.84,50.1,50.35,48.68,106770.0,-2.65,1.4407485609127957
01/16/2015,50.17,48.25,50.41,48.07,293490.0,5.24,1.4294356613088568
01/15/2015,47.67,48.68,50.62,47.0,17930.0,-2.09,1.6255395174170906
01/14/2015,48.69,46.84,49.21,45.59,122340.0,4.51,1.5493310833353515
01/13/2015,46.59,47.06,47.29,45.19,208060.0,-1.77,1.6518402831761807
01/12/2015,47.43,49.93,49.98,47.16,223920.0,-5.35,1.5543471320236903
01/09/2015,50.11,51.25,51.44,48.9,285720.0,-1.67,1.7642520020028505
01/08/2015,50.96,51.06,51.91,49.81,243420.0,-0.37,1.6561954921080753
01/07/2015,51.15,51.15,51.84,49.66,318280.0,0.1,1.525405157122387
01/06/2015,51.1,53.2,53.6,50.52,338880.0,-3.78,1.4058532981460208
01/05/2015,53.11,56.25,56.3,52.66,289890.0,-5.87,1.5246897503467554
01/02/2015,56.42,58.02,58.54,55.48,177980.0,-1.59,1.9191344575292266
12/31/2014,57.33,57.35,57.68,55.81,148140.0,-0.98,1.7984889452730741
12/30/2014,57.9,57.93,58.39,56.74,154110.0,0.03,1.6689826822496605
12/29/2014,57.88,59.65,60.43,57.37,155110.0,-2.64,1.5319571806944317
12/26/2014,59.45,60.19,60.97,59.21,48780.0,-1.31,1.5449703788149158
12/24/2014,60.24,61.63,61.71,59.37,108670.0,-2.35,1.4595908218215674
12/23/2014,61.69,60.24,62.14,59.84,159860.0,2.63,1.4746110393855316
12/22/2014,60.11,61.99,62.97,59.84,195790.0,-2.07,1.4830163683385877
12/19/2014,61.38,59.85,62.66,59.05,222070.0,3.56,1.4622734846255763
12/18/2014,59.27,60.94,63.7,59.17,294890.0,-3.12,1.5820867466172284
12/17/2014,61.18,59.9,63.4,58.71,304050.0,2.21,1.641503991416446
12/16/2014,59.86,60.65,61.01,58.5,19700.0,-1.97,1.5948409668677888
12/15/2014,61.06,61.2,63.25,60.2,107890.0,-1.28,1.547720555858729
12/12/2014,61.85,63.01,63.66,61.35,153890.0,-2.87,1.4581578103425772
12/11/2014,63.68,64.47,65.13,63.05,185630.0,-0.87,1.5371778045854754
12/10/2014,64.24,66.25,66.36,63.56,249640.0,-3.89,1.437429136388175
12/09/2014,66.84,66.0,67.04,65.29,190520.0,0.98,1.6916453667892322
12/08/2014,66.19,68.79,68.79,65.93,191670.0,-4.17,1.5678416819826488
12/05/2014,69.07,69.53,69.82,68.1,196040.0,-0.82,1.8510469905883875
12/04/2014,69.64,70.15,70.6,68.81,190550.0,-0.4,1.7089336582536172
12/03/2014,69.92,70.95,71.46,69.5,244860.0,-0.88,1.5748439576393352
12/02/2014,70.54,72.51,73.03,70.4,252520.0,-2.76,1.472276102980123
12/01/2014,72.54,70.15,73.02,67.53,369850.0,3.41,1.574658220857665
11/28/2014,70.15,72.58,73.41,69.78,262029.99999999997,-3.35,1.707253326958756
11/27/2014,72.58,77.4,77.46,71.25,244650.0,-6.65,1.8410402751203223
11/26/2014,77.75,78.28,78.86,77.3,202190.0,-0.74,2.6176295384560206
11/25/2014,78.33,79.45,80.44,78.05,256829.99999999997,-1.69,2.3901817219949373
11/24/2014,79.68,80.5,80.85,79.4,151150.0,-0.85,2.2518194025549536
11/21/2014,80.36,79.95,81.61,79.07,264610.0,1.3,2.0674348673386014
11/20/2014,79.33,78.16,79.95,77.56,206380.0,1.57,1.9198937106248872
11/19/2014,78.1,78.41,79.45,78.04,247150.0,-0.47,1.8137486204566575
11/18/2014,78.47,79.01,79.95,78.21,209550.0,-1.06,1.664959838033772
11/17/2014,79.31,79.5,79.6,77.94,189080.0,-0.13,1.5622929457049324
11/14/2014,79.41,77.67,79.75,76.76,267610.0,1.91,1.4393314970869697
11/13/2014,77.92,79.97,80.2,77.83,21790.0,-3.06,1.4431832361885444
11/12/2014,80.38,81.25,81.65,79.72,116120.0,-1.58,1.6444487613678687
11/11/2014,81.67,82.13,82.38,80.46,213420.0,-0.81,1.592732556488994
11/10/2014,82.34,83.26,84.97,81.88,219910.0,-1.26,1.496666010159275
11/07/2014,83.39,82.67,83.86,82.16,195440.0,0.64,1.4483785070302084
11/06/2014,82.86,83.1,83.27,82.05,224780.0,-0.11,1.3509194036511223
11/05/2014,82.95,82.78,84.45,81.63,364450.0,0.16,1.2547464222184304
11/04/2014,82.82,84.21,84.43,82.08,313670.0,-2.31,1.170972346920576
11/03/2014,84.78,85.85,86.4,84.01,248170.0,-1.26,1.3428099149320831
10/31/2014,85.86,86.02,86.25,84.6,225370.0,-0.44,1.3212297446672103
10/30/2014,86.24,86.93,87.1,85.71,191880.0,-1.01,1.2418581346884137
10/29/2014,87.12,86.1,87.94,86.06,243840.0,1.27,1.2157885481328834
10/28/2014,86.03,85.5,86.38,85.08,198860.0,0.23,1.2064294045951895
10/27/2014,85.83,86.08,86.25,84.55,228440.0,-0.35,1.1299961973725055
10/24/2014,86.13,86.78,86.78,85.29,208220.0,-0.81,1.0684716377508297
10/23/2014,86.83,84.71,87.19,84.12,306980.0,2.5,1.0483455511224118
10/22/2014,84.71,86.46,87.07,84.47,264810.0,-1.75,1.2797460018604525
10/21/2014,86.22,85.13,86.49,85.1,258390.0,0.96,1.3325798533117104
10/20/2014,85.4,86.35,86.7,84.41,247600.0,-0.88,1.280137480395438
10/17/2014,86.16,86.5,87.34,85.49,280470.0,2.0,1.2343593772288923
10/16/2014,84.47,83.45,85.0,82.6,14940.0,0.82,1.3249051868475437
10/15/2014,83.78,85.54,85.62,83.02,86480.0,-1.48,1.2574408460853739
10/14/2014,85.04,88.23,88.74,84.48,141660.0,-4.33,1.265649833208442
10/13/2014,88.89,89.89,90.18,87.74,146530.0,-1.46,1.9128454644979778
10/10/2014,90.21,89.1,90.49,88.11,197680.0,0.18,1.8336348143500127
10/09/2014,90.05,91.62,91.85,88.42,216470.0,-1.46,1.6769464460537191
10/08/2014,91.38,91.89,91.89,90.57,207630.0,-0.79,1.6318670635855463
10/07/2014,92.11,92.81,92.99,91.4,222630.0,-0.73,1.5286988991746508
10/06/2014,92.79,91.9,93.21,91.25,203600.0,0.52,1.439167634541243
10/03/2014,92.31,93.75,94.06,91.48,239600.0,-1.19,1.3405626263267911
10/02/2014,93.42,94.3,94.37,91.55,285900.0,-0.79,1.3227405204091065
10/01/2014,94.16,94.77,96.23,93.78,247990.0,-0.54,1.2645428117951032
09/30/2014,94.67,97.15,97.8,94.24,261950.0,-2.6,1.1999409793784668
09/29/2014,97.2,96.81,97.34,96.27,170230.0,0.21,1.507516542053384
09/26/2014,97.0,97.11,97.5,96.46,165600.0,0.0,1.3910695687638268
09/25/2014,97.0,97.03,97.56,96.22,190330.0,0.05,1.2890961083703742
09/24/2014,96.95,96.89,97.33,95.6,216740.0,0.1,1.1998743755139434
09/23/2014,96.85,96.91,97.59,96.55,192360.0,-0.12,1.1230071199596692
09/22/2014,96.97,98.5,98.5,96.38,171140.0,-1.44,1.0579727463192208
09/19/2014,98.39,97.65,98.49,97.18,158390.0,0.71,1.1479141635063395
09/18/2014,97.7,98.69,99.14,97.42,193580.0,-1.28,1.1065199994497918
09/17/2014,98.97,98.95,99.61,98.51,190170.0,-0.08,1.164140101382932
09/16/2014,99.05,97.96,99.45,97.44,199770.0,2.48,1.092540205434936
09/15/2014,96.65,96.9,97.33,96.21,19950.0,-0.47,1.3732802063890461
09/12/2014,97.11,98.25,98.8,96.83,103490.0,-0.99,1.285493971566211
09/11/2014,98.08,98.12,98.49,96.72,144790.0,0.04,1.249905311130609
09/10/2014,98.04,99.35,99.47,97.6,203280.0,-1.13,1.165876077285461
09/09/2014,99.16,100.2,100.62,99.03,172500.0,-1.04,1.185242527720872
09/08/2014,100.2,100.8,101.0,99.36,197610.0,-0.61,1.1867204326778786
09/05/2014,100.82,101.87,102.44,100.35,202140.0,-0.99,1.143611584621372
09/04/2014,101.83,102.41,102.95,101.7,218440.0,-0.91,1.1529297280496535
09/03/2014,102.77,100.4,103.13,100.4,233640.0,2.42,1.1497461997469471
09/02/2014,100.34,102.64,102.86,100.17,243850.0,-2.38,1.4174337175882321
09/01/2014,102.79,102.95,103.3,102.56,73330.0,-0.39,1.627367180707968
08/29/2014,103.19,102.51,103.3,102.49,169330.0,0.71,1.502601330127351
08/28/2014,102.46,102.54,103.2,102.25,184780.0,-0.25,1.4069007638270565
08/27/2014,102.72,102.42,103.07,102.05,146230.0,0.21,1.3071572945208219
08/26/2014,102.5,102.71,103.4,102.35,149830.0,-0.15,1.218316707338284
08/25/2014,102.65,102.1,102.82,101.65,82940.0,0.35,1.1407510735828792
08/22/2014,102.29,102.67,102.83,102.0,132510.0,-0.33,1.079801873200114
08/21/2014,102.63,102.14,102.79,101.21,179610.0,0.34,1.0294265050373421
08/20/2014,102.28,101.5,102.37,101.44,166190.0,0.71,0.9849643369120206
08/19/2014,101.56,101.62,102.07,101.07,177100.0,-0.04,0.9761239624516092
08/18/2014,101.6,103.21,103.3,101.11,181100.0,-1.86,0.9314701613215547
08/15/2014,103.53,102.05,103.76,102.05,199630.0,1.49,1.1683877185018736
08/14/2014,102.01,104.06,104.33,101.92,18570.0,-2.18,1.2356667836519695
08/13/2014,104.28,102.84,104.35,102.37,99100.0,1.22,1.4691228240704683
08/12/2014,103.02,104.5,104.61,102.65,139910.0,-1.59,1.4416184263890186
08/11/2014,104.68,105.0,105.43,104.35,143610.0,-0.32,1.4950164541870825
08/08/2014,105.02,105.67,106.85,104.67,203740.0,-0.4,1.3858523264089941
08/07/2014,105.44,104.64,105.92,104.16,189820.0,0.81,1.2987115563556173
08/06/2014,104.59,104.88,105.44,104.54,204920.0,-0.02,1.2483953481533585
08/05/2014,104.61,105.5,105.65,104.07,209180.0,-0.76,1.16471653519012
08/04/2014,105.41,104.82,105.71,104.52,207790.0,0.54,1.135846579583266
08/01/2014,104.84,105.6,106.12,104.39,216360.0,-1.11,1.087502488140279
07/31/2014,106.02,106.06,106.59,105.41,234550.0,-0.46,1.1312830955518896
07/30/2014,106.51,107.5,107.86,105.84,218390.0,-1.12,1.0821617393000749
07/29/2014,107.72,107.46,108.05,107.13,176640.0,0.14,1.1362905620770547
07/28/2014,107.57,108.3,108.38,107.01,139520.0,-0.76,1.068522214469083
07/25/2014,108.39,107.2,108.46,106.73,253170.0,1.23,1.066600214771992
07/24/2014,107.07,108.15,108.21,106.83,179570.0,-0.89,1.1259719622737614
07/23/2014,108.03,106.87,108.25,106.87,207150.0,0.65,1.1277142119599362
07/22/2014,107.33,107.8,108.4,106.83,183100.0,-0.33,1.0952533941433682
07/21/2014,107.68,107.15,107.87,106.79,211700.0,0.41,1.044243673307548
07/18/2014,107.24,108.5,108.62,106.94,210880.0,-0.6,1.0032668884507165
07/17/2014,107.89,107.13,108.6,106.8,296510.0,1.93,0.9904962234343991
07/16/2014,105.85,105.9,106.58,105.72,11520.0,-0.16,1.2278389572414097
07/15/2014,106.02,106.81,106.9,104.39,63860.0,-0.9,1.1492118674152632
07/14/2014,106.98,106.42,107.5,106.21,99200.0,0.3,1.137446618506659
07/11/2014,106.66,108.58,108.74,106.27,171040.0,-1.85,1.0743023874121689
07/10/2014,108.67,108.15,108.88,107.76,152470.0,0.36,1.2937475475825535
07/09/2014,108.28,108.97,109.0,108.12,173180.0,-0.61,1.211500147892719
07/08/2014,108.94,110.0,110.16,108.69,232730.0,-1.18,1.1690973631082815
07/07/2014,110.24,110.65,110.92,109.88,152510.0,-0.36,1.210849461889595
07/04/2014,110.64,111.05,111.29,110.56,71850.0,-0.32,1.1463290656324936
07/03/2014,111.0,111.0,111.17,110.53,218980.0,-0.22,1.0895477431453762
07/02/2014,111.24,112.19,112.42,110.92,269760.0,-0.94,1.0337152319818395
07/01/2014,112.29,112.5,112.83,111.85,229190.0,-0.06,1.0680721673106626
06/30/2014,112.36,113.3,113.3,112.16,221840.0,-0.83,1.0104855065175882
06/27/2014,113.3,113.07,113.71,112.9,135710.0,0.08,1.0362316719985714
06/26/2014,113.21,114.24,114.29,113.0,180860.0,-0.69,0.9825077163320454
06/25/2014,114.0,114.31,114.65,113.23,211910.0,-0.4,0.9926649459505815
06/24/2014,114.46,113.9,114.83,113.55,230490.0,0.3,0.964577307752362
06/23/2014,114.12,114.99,115.66,113.86,220720.0,-0.6,0.9281087175093304
06/20/2014,114.81,114.92,115.11,114.43,198840.0,-0.22,0.934574714992374
06/19/2014,115.06,114.22,115.71,114.15,250240.0,0.7,0.902553216831723
06/18/2014,114.26,113.46,114.54,113.05,240750.0,0.71,0.9169029181954583
06/17/2014,113.45,112.97,113.8,112.16,240520.0,0.45,0.9328660389270187
06/16/2014,112.94,112.73,113.28,112.33,175900.0,-0.41,0.9172364566082786
06/13/2014,113.41,113.75,114.69,112.75,16050.0,0.35,0.9000258159292867
06/12/2014,113.02,110.09,113.34,110.0,133070.0,2.79,0.8793283948715833
06/11/2014,109.95,109.61,110.25,109.44,131570.0,0.39,1.454579893683803
06/10/2014,109.52,109.95,110.32,109.1,214920.0,-0.43,1.3553997481151723
06/09/2014,109.99,108.68,110.16,108.55,189210.0,1.27,1.266807072970115
06/06/2014,108.61,108.85,109.31,108.46,155000.0,-0.17,1.2938956619626878
06/05/2014,108.79,108.13,108.96,107.77,193330.0,0.36,1.2066028176301422
06/04/2014,108.4,108.89,109.5,108.07,211090.0,-0.39,1.1393590599534122
06/03/2014,108.82,108.8,108.98,108.32,177670.0,-0.01,1.084588395324013
06/02/2014,108.83,109.7,109.87,108.62,194250.0,-0.53,1.0236473140635012
05/30/2014,109.41,110.02,110.13,109.22,175050.0,-0.51,1.0010667308535537
05/29/2014,109.97,109.89,110.46,109.72,174680.0,0.15,0.9800406712526296
05/28/2014,109.81,110.22,110.4,109.41,175310.0,-0.19,0.9355654409784226
05/27/2014,110.02,110.35,110.8,109.71,173410.0,-0.27,0.9023987326549014
05/26/2014,110.32,110.4,110.55,109.75,29310.0,-0.2,0.8782945245748305
05/23/2014,110.54,110.38,110.7,110.25,143660.0,0.16,0.8548866394066781
05/22/2014,110.36,110.49,111.04,110.17,200090.0,-0.17,0.8313586265449778
05/21/2014,110.55,109.76,110.73,109.7,220000.0,0.78,0.8145505447972798
05/20/2014,109.69,109.33,110.0,109.1,172790.0,0.29,0.8601268619380225
05/19/2014,109.37,109.82,110.33,109.3,171710.0,-0.35,0.8419204606544176
05/16/2014,109.75,108.96,110.05,108.88,229930.0,-0.62,0.8317075391054828
05/15/2014,110.44,110.21,110.6,109.75,20370.0,0.23,0.8562155001055066
05/14/2014,110.19,109.39,110.41,109.32,115260.0,0.87,0.8343999257330059
05/13/2014,109.24,108.37,109.46,108.05,130639.99999999999,0.77,0.8855744738335273
05/12/2014,108.41,107.94,108.77,107.94,145650.0,0.48,0.9131033084493039
05/09/2014,107.89,108.08,109.02,107.64,179230.0,-0.14,0.9023573064638882
05/08/2014,108.04,108.07,108.15,107.38,163880.0,-0.08,0.8709791629482793
05/07/2014,108.13,107.17,108.25,106.96,217140.0,1.0,0.8438683217570246
05/06/2014,107.06,107.53,108.21,106.97,194540.0,-0.61,0.9143874085579402
05/05/2014,107.72,108.92,108.92,107.05,139530.0,-0.8,0.9177865636051941
05/02/2014,108.59,107.72,108.99,107.6,215150.0,0.77,0.9449882254102419
05/01/2014,107.76,108.08,108.12,106.85,186880.0,-0.29,0.9536220639179186
04/30/2014,108.07,108.8,108.8,107.55,213560.0,-0.84,0.9225854643058036
04/29/2014,108.98,108.13,109.37,108.0,206500.0,0.8,0.9548918923380207
04/28/2014,108.12,109.5,110.2,107.86,246470.0,-1.33,0.9665828758491041
04/25/2014,109.58,110.33,110.63,109.25,216210.0,-0.68,1.0931399464384115
04/24/2014,110.33,109.22,110.65,109.07,215430.0,1.12,1.0732610962975704
04/23/2014,109.11,109.5,109.54,108.6,181740.0,-0.15,1.106556693677264
04/22/2014,109.27,109.94,109.99,108.53,201110.0,-0.62,1.0451472077935446
04/21/2014,109.95,109.76,110.05,108.89,71870.0,0.38,1.0236985141472312
04/17/2014,109.53,109.6,110.19,109.08,163990.0,-0.06,0.9828605354409141
04/16/2014,109.6,109.43,110.36,109.0,229360.0,0.79,0.938014960154077
04/15/2014,108.74,108.92,109.11,108.27,19550.0,-0.3,0.9574702945928835
